"현대제철, 날씨 빅데이터 활용해 품질↑…결로 예보시스템 적용",현대제철이 날씨 빅데이터를 활용해 얻은 다양한 아이디어를 하반기 철강 제품 품질 향상에 적용한다고 27일 밝혔다.  현대제철은 최근 기상청과 함께 대학생 등을 대상으로 '2020 날씨 빅데이터 콘테스트'를 열어 '공장 내 철강 제품의 결로 발생 예측 모형 개발'을 위한 아이디어를 모집했다. 현대제철은 발굴된 우수 아이디어 가운데 적용 가능한 모델을 선정해 추가적인 개선 작업을 거친 뒤 올해 적용을 검토 중이다. 새로 적용될 결로 예보시스템은 온·습도 등의 공장 관측 데이터와 날씨 예보 데이터를 종합적으로 고려해 24~48시간 뒤의 코일 제품과 공장 내부의 온·습도를 예측한다. 이 예측을 바탕으로 이슬점을 계산해 결로 예보를 통보한다.  현대제철은 수상자들의 예측모델을 활용해 결로 예보시스템의 신뢰성을 향상하는 것을 목표로 하고 있다. 결로는 철강재에 녹 또는 얼룩을 발생시키고 이는 품질 불량으로 이어진다. 정확한 결로 예보시스템을 활용해 결로 발생 가능성을 사전에 예측·대응해 잠재적 품질손실 위험을 줄이는 것은 철강업계의 큰 과제이기도 하다. 이번 콘테스트에는 총 331팀이 참가해 '이슬 맺힘 발생 위험에 대한 예측모델'을 제시한 KKS팀 등 6개 팀이 수상했다. 현대제철은 우수한 아이디어를 낸 참가팀에게 상장과 상금을 수여했으며 입사 지원 때 가산점을 부여한다.
LG 벨벳 중남미 본격 공략…내달 멕시코·브라질 출시,"LG전자는 중남미 시장에 'LG 벨벳'을 잇따라 출시하며 글로벌 시장 공략을 강화한다고 27일 밝혔다. 현지시간으로 9월 10일 멕시코, 17일 브라질에 내놓고, 10월에는 콜롬비아, 페루, 칠레, 파나마 등 4개국, 11월 아르헨티나에 순차적으로 출시할 계획이다. 멕시코에서는 LG 벨벳을 활용한 온라인 발매행사를 연다. 행사에서는 현지 유명 디자이너 폼피 가르시아(Pompi Garcia)가 LG 벨벳의 차별화된 색상과 디자인에 대해 멕시코 패션을 접목해 설명하고, 본인이 직접 제작한 한정판 케이스도 제공한다. LG전자는 올해 5월 국내 시장에 LG 벨벳을 출시한 뒤 이달까지 16개국으로 출시 지역을 넓혔으며, 연말까지 30여개국으로 시장을 확대할 계획이다. 국가별로 통신 환경을 고려해 5G와 4G 모델을 나눠 출시 중이며, 5G 환경이 초기 단계인 중남미에서는 4G 모델로 출시한다. LG전자 MC해외영업그룹 정수헌 부사장은 ""LG 벨벳의 뛰어난 디자인과 디스플레이, 멀티미디어 기능을 더 많은 고객이 경험할 수 있도록 출시 국가를 꾸준히 늘려가겠다""고 말했다."
" 시, 제1금고 농협은행·제2금고 경남은행 선정"," 경남 진주시는 농협은행과 경남은행을 각각 제1금고와 제2금고로 선정했다고 27일 밝혔다. 시는 현재 시 금고인 농협은행과 경남은행의 약정기간이 오는 12월 31일 자로 만료될 예정임에 따라 '지방자치단체 금고지정 기준'과 '진주시 금고 지정 및 운영에 관한 조례' 등에 따라 공개경쟁을 했다. 이번에 지정된 금융기관은 2021년 1월 1일부터 2023년 12월 31일까지 3년간 일반회계, 특별회계, 기금 등 연간 2조원대 예산을 관리하게 된다. 진주시, 'QR코드' 전자출입명부시스템 도입 (진주="
"네이버·네이트, 오늘부터 스포츠 뉴스 댓글 잠정 중단","인터넷 포털 네이버와 네이트가 27일부터 스포츠 뉴스의 댓글을 잠정 중단한다. 네이버는 이날부터 스포츠 뉴스에서, 9월 10일부터는 스포츠 영상에서 댓글 서비스를 종료한다.  네이버 측은 ""댓글을 통한 소통의 가치와 응원하는 즐거움을 지켜가고 싶었지만, 최근 '악성' 댓글의 수위와 그로 인해 상처받는 선수들의 고통이 간과할 수준을 넘는다는 판단에 따랐다""고 밝혔다. 이어 ""댓글이 중단되는 동안 기술적인 솔루션을 고도화하고 그 실효성이 담보되면 댓글 중단 해지에 대한 논의를 재개하겠다""고 말했다. 네이트도 이날부로 스포츠 뉴스 댓글 서비스를 잠정 중단한다. 네이트는 대신  최고예요  훈훈해요  어이없어요  속상해요  화나요 등 사용자 공감 버튼을 신설했다. 이에 앞서 카카오는 지난 7일 포털 다음의 스포츠 뉴스 댓글을 잠정 중단했다."
"삼성전자, 비대면 서비스로 해외 평가기관 수상 잇따라","삼성전자 비대면 서비스가 해외에서 잇따라 수상하며 호평을 받고 있다. 27일 삼성전자 뉴스룸에 따르면 회사는 이달 9일 뉴질랜드 전기전자협회 ETA에서 가전제품 서비스 부문 1위를 차지했다. 앞서 지난달 31일에는 독일 서비스 품질 전문 평가기관 DISQ가 실시한 2020년 스마트폰 서비스 품질 평가 1위에 올랐다. 이 밖에도 태국 정부 주관 OCPB(소비자보호위원회) 소비자 보호 최우수 기업, 러시아 CX(소비자경험) 월드 최우수 기업, 호주 아시아-태평양 스티비상(Stevie Asia Pacific Award) 등 올해만 총 12개국의 서비스 어워드에서 수상했다. 삼성전자는 24시간 채팅 로봇과 보이는 자동응답시스템(ARS), 보이는 원격상담 등을 통해 비대면 서비스를 체계적으로 제공하고 있다. 특히 독일, 영국, 러시아 등 전 세계 20여개국에서 스마트폰 픽업과 배송, 제품 보증 기간 연장, 살균 서비스 등으로 좋은 평가를 받은 바 있다. 삼성전자는 뉴스룸에서 ""전 세계적 위기 상황으로 일상생활이 제한적인 상황에서 얻은 결과라 더 의미가 있다""며 ""위기에 강한 한국 기업 DNA의 저력을 보여준 것""이라고 설명했다."
"한화정밀기계, 중국서 스마트팩토리 전시…""온택트도 강화""","한화정밀기계는 26∼28일 중국 선전(深천<土+川>)에서 열리는 '네프콘 아시아(NEPCON ASIA) 2020'에 참가했다고 27일 밝혔다. 네프콘 아시아는 글로벌 전자 부품 및 생산설비 전시회로 중국 SMT(표면실장기술) 시장 최대 전시회로 알려져 있다. 한화정밀기계는 전시회에서 SMT 기능이 적용된 칩마운터 'HM520'과 'HM510'으로 구성한 고속 생산성 라인과 모바일 설비, 스마트 팩토리 등을 선보였다. 특히 전시 관람이 어려운 고객들을 위해 출품 설비를 촬영한 동영상을 제작해 온택트(온라인+비대면) 프로모션도 처음 시도했다. 한화정밀기계 영업 마케팅실 조영호 상무는 ""코로나 여파로 구매 심리가 위축된 상황을 극복하기 위해 중국 고객이 요구하는 설비를 적시에 출시하고 현지 홍보를 강화하고 있다""고 설명했다."
"KETI, 에너지 모으며 바깥도 보는 고효율 투명 태양전지 개발","한국전자기술연구원(KETI)은 에너지를 모으며 바깥 풍경도 환하게 볼 수 있는 창호형 고효율 투명 태양전지를 개발했다고 27일 밝혔다. 기존 실리콘 태양전지를 건물 벽면에 붙이는 방식은 설치가 어려운 데다, 태양광 각도에 따른 효율 저하, 창호 면적 증가로 인한 설치 면적 감소 등의 문제점이 있었다. 이번에 개발한 창호형 고효율 투명 태양전지를 활용하면 이런 문제점을 해소할 수 있을 뿐만 아니라 투명하고, 전력 생성 및 열에너지 보전 기능을 동시에 수행할 수 있다고 KETI는 설명했다.  이 기술 구현을 위해서는 고효율 LSC(발광태양집광판) 개발이 핵심이다.  LSC는 나노입자 크기의 형광체가 분산된 투명한 판이다. 입사되는 광량의 상당량을 수평면으로 보낼 수 있어 수평면에 태양전지를 설치하면 투명한 특성을 유지한 채 태양광 발전을 할 수 있다.  이 기술은 산업부 '신재생에너지핵심기술개발 사업' 지원으로 개발됐으며 한국나노기술원, 홍익대, 경기대, 영동테크윈, LG화학이 공동 참여했다.  KETI 디스플레이연구센터 한철종 센터장은 ""세계 최고 수준인 이 기술을 앞으로 창호나 차음벽, 전기자동차 선루프 등에 적용하면 투명하면서도 태양광 발전을 할 수 있어 사업성과 사회적 파급효과가 클 것""이라고 말했다. "
KT AI원팀에 동원그룹 합류…식품·물류로 영역 확장,"KT가 주도하는 'AI 원팀'이 전자와 정보통신기술(ICT), 제조와 금융을 넘어 식품, 물류까지 영역을 넓힌다. KT는 27일 동원그룹이 '대한민국 AI 1등 국가를 위한 업무협약(MOU)'을 맺고 AI 원팀에 합류하기로 했다고 밝혔다. 올해 2월 출범한 AI 원팀은 대한민국 인공지능(AI) 1등 국가를 목표로 한 산학연 협의체로, KT, 현대중공업그룹, LG전자, 한국투자증권, 한양대, 한국과학기술원(KAIST), 한국전자통신연구원(ETRI) 등이 참여했다. 동원그룹은 AI 원팀 합류를 계기로 글로벌 수준의 스마트팩토리 구축과 물류 시스템 혁신에 나설 계획이다. 또한 고객 맞춤형 신제품 발굴, 비대면 판매 채널 강화 등에서 구체적 성과를 내고, 그룹 사업 전반에 AI를 도입해 업무 혁신을 꾀한다. 이를 위해 AI 원팀 참여 기업 및 기관들과  AI를 활용한 식품제조·영업마케팅 업무혁신  AI 스마트팩토리 구축  AI 물류 통합플랫폼 구축  산학연 연계 AI 인재양성 플랫폼 조성 등을 단계적으로 추진한다. 동원그룹 박인구 부회장은 ""AI 분야에서 최고 기술과 노하우를 갖춘 기업 및 기관들과 협업해 새로운 가치를 창조하는 사회필요기업으로서 'AI 혁신'을 지속해서 추진하겠다""고 말했다. KT 구현모 대표는 ""동원그룹의 AI 원팀 참여로 국내 AI 생태계 확장과 다양한 산업에서 AI 혁신이 가속화될 것""이라며 ""대한민국의 AI 경쟁력 강화를 위해 AI 원팀과 협업을 더욱 강화하겠다""고 말했다."
"삼성 지원 연구팀, 세계 최초 DNA 컴퓨팅 인공신경망 구현","삼성이 미래기술육성사업으로 지원한 서울대 화학부 남좌민 교수팀이 DNA 컴퓨팅 아키텍처를 이용한 나노입자 인공신경망을 세계 최초로 구현하는데 성공했다. 이 연구 결과는 26일(미국 현지시간) 세계적인 학술지 '사이언스 어드밴시스(Science Advances)' 온라인에 게재되며 조명을 받았다.서울대 화학부 남좌민 교수(중앙) 연구팀 2015년 12월 삼성미래기술육성사업 과제로 선정돼 지원받은 남좌민 교수팀의 연구는 NT(나노기술)-BT(바이오기술)-IT(정보통신기술)를 융합한 사례다.  DNA 컴퓨팅은 빠른 속도와 작은 크기, 사람의 몸속에서도 작동할 수 있다는 점 등에서 기대가 크지만 일반 컴퓨터처럼 구성 요소가 모듈화되어 있지 않고, 안정적인 아키텍처를 구성하기 어려워 응용이 더딘 상황이다. 남좌민 교수 연구팀은 나노입자 기반의 인공세포막 플랫폼을 활용해 이 문제에 대한 해법을 제시했다.  인공세포막 칩 위에 배열된 DNA입자·나노입자·DNA분자가 포함된 용액으로 연산을 수행하는데 용액 속 DNA를 조절해 원하는 결과를 안정적으로 얻을 수 있다.  DNA입자와 나노입자가 하드웨어의 역할을, 용액 속 DNA가 소프트웨어의 역할을 수행하도록 구성을 분리해 일반적인 컴퓨터 구조를 구현한 것이다.  이를 활용하면 DNA 컴퓨팅을 다양한 IT 기술 분야에 안정적으로 접목할 수 있는 길이 열린다고 연구팀은 소개했다. 이번 연구는 인공지능의 핵심 기술 중 하나인 인공신경망을 나노입자 기술을 통해 최초로 구현했다는 점에서도 의미가 있다. 남좌민 교수는 ""DNA 컴퓨팅 아키텍처에 기반한 나노입자를 본격적으로 활용할 수 있고, 나노입자의 다양한 기능을 딥러닝(deep-learning) 등에 녹여내 바이오센서나 인공지능을 가진 분자·나노로봇에 응용할 수 있는 길이 열렸다""고 말했다. 삼성미래기술육성사업은 2013년부터 1조5천억원을 출연해 국내 과학기술 육성을 목표로 연구지원 사업을 진행하고 있다.  지금까지 603개 과제에 7천729억원을 집행했으며, 국제학술지에 총 1천246건의 논문이 게재됐다. "
"KT 시즌, 원하는 스타 장면만 보여준다…MZ세대 공략","KT는 자사 모바일 동영상 서비스(OTT) '시즌'의 주 이용자층인 MZ세대 공략을 위해 원하는 영상을 자유롭게 골라 보는 개인화 맞춤형 기능을 선보인다고 27일 밝혔다. 이용자들은 이날부터 시즌에서 본인이 좋아하는 아티스트의 출연 장면만 골라내 시청하는 '아티스트 플레이' 기능을 즐길 수 있다. 이 기능은 영상에 등장하는 국내외 스타들의 얼굴을 학습 데이터로 구축해 특정 출연자가 등장하는 장면만을 자동으로 모아 보여준다. 주요 출연진뿐 아니라 숨겨진 조연, 카메오의 출연 장면까지도 모두 골라 볼 수 있다. KT는 '비밀의숲2', '슬기로운 의사생활', '이태원 클라쓰' 등 300여편의 드라마, '놀면 뭐하니' 등 50편의 예능 콘텐츠 등을 시작으로 연말까지 3천여편 콘텐츠에서 아티스트 플레이를 지원할 계획이다. KT는 ""국내뿐만 아니라 글로벌 OTT 중에서도 시즌이 가장 먼저 최신 콘텐츠에 폭넓게 도입한다""고 설명했다. 이외에도 시청 중에 내가 다시 보고 싶은 구간을 담아 간직하는 '마이클립', 콘텐츠 탐색 장면을 섬네일로 제공하는 '5초 단위의 구간 미리보기' 기능 등도 제공한다. KT가 시즌 고객을 조사한 결과 전체 이용자의 63%가 2030세대 이용자였다. 오리지널 콘텐츠 이용자 수는 전년 대비 68% 증가했고, 시청 횟수는 115%, 이용 시간은 174% 늘었다. 오리지널 콘텐츠의 20대와 30대 여성 이용자 비중은 전체 중 43%를 차지했다."
집중호우 특별재난지역 전파사용료·통신요금 감면,"과학기술정보통신부는 집중호우 특별재난지역으로 선포된 전남 곡성군, 전북 남원시, 경기 이천시, 강원 화천군, 충북 단양군 등 67개 지방자치단체에 개설된 무선국의 전파사용료를 6개월간 전액 감면한다고 27일 밝혔다.  감면 대상은 이들 지역의 무선국 시설자 4천409명(3만3천84개 무선국)이다. 과기정통부는 올해 3분기부터 4분기 고지분에 감면액이 반영된다는 안내문을 9월 중 발송할 예정이며, 감면대상자는 별도 신청 없이 감면 혜택을 받을 수 있다. 전파사용료 감면 문의는 '전파이용고객만족센터'(☎080-700-0074)와 전국 10개 지역 관할 전파관리소 홈페이지에서 하면 된다. 특별재난지역을 대상으로 유선전화, 이동전화, 초고속 인터넷 등 통신 서비스 요금과 인터넷 멀티미디어방송(IPTV), 케이블TV 등 유료방송 서비스 요금을 감면해주는 방안도 추진한다. 특별재난지역 피해 가구 이동전화 대표 1회선에 대해 1만2천500원을, 시내전화·인터넷 전화 월정액 100%, 초고속 인터넷 월정액 50%를 감면해주기로 했다.  유료방송 서비스는 감면율 50% 이상 수준에서 각 유료방송사가 자율적으로 1개월분 요금을 감면할 예정이다."
노준석 포항공대 교수 한국인 최초 젊은 과학자상,노준석 포항공대(포스텍) 기계공학과·화학공학과 교수가 마이크로시스템 앤 나노엔지니어링 정상회의(MINE)에서 '젊은 과학자상'을 받았다. 스프링어 네이처사의 학술지 마인이 주최한 젊은 과학자 포럼은 분과별로 12명에게 젊은 과학자상을 주고 있다. 지금까지 4회 수상자 가운데 한국인이 뽑힌 것은 노 교수가 처음이다. 노 교수는 마이크로·나노 가공 분야에서 최고 수준 연구자로 꼽힌다.
